1530, 4795, 3689, 626, 272, 47, 10959, 612, 4567, 2388, 250, 1573, 80, 9470, -958, -98, -2361, 17013
9896, 23316, 10520, 1334, 1225, 231, 46521, 1955, 19354, 11005, 1391, 6227, 391, 40322, -3202, -394, -6813, 76434
