2451, 4627, 1987, 179, 355, 62, 9661, 261, 4598, 3828, 419, 1699, 101, 10906, -425, -90, -923, 19129
6305, 11951, 3663, 298, 644, 122, 22983, 804, 9685, 6021, 716, 2908, 197, 20330, -1373, -214, -1846, 39880
