1041, 4381, 3279, 667, 408, 59, 9837, 217, 5073, 7768, 832, 1052, 164, 15106, -414, -67, -2423, 22040
10892, 34508, 16870, 2735, 2874, 462, 68342, 1899, 32599, 31799, 4845, 12560, 1100, 84802, -3245, -257, -9310, 140332
