2070, 5352, 1516, 171, 428, 69, 9606, 215, 5048, 5197, 711, 2170, 160, 13501, -414, -31, -1173, 21489
2070, 5352, 1516, 171, 428, 69, 9606, 215, 5048, 5197, 711, 2170, 160, 13501, -414, -31, -1173, 21489
