1151, 4070, 2632, 437, 341, 46, 8677, 305, 4848, 7042, 633, 743, 126, 13696, -502, -71, -2877, 18924
13080, 42653, 22685, 3793, 3597, 559, 86368, 2543, 42569, 46197, 6290, 14085, 1376, 113060, -4183, -406, -14985, 179854
