2745, 5532, 1082, 60, 319, 62, 9800, 485, 5161, 3770, 694, 1096, 124, 11330, -826, -80, -1117, 19107
17860, 59805, 27283, 4123, 4646, 739, 114455, 3776, 55984, 60562, 7687, 17732, 1761, 147500, -6092, -603, -19802, 235459
