970, 4053, 3162, 620, 382, 51, 9239, 339, 5122, 7356, 814, 778, 150, 14560, -514, -78, -2798, 20409
11891, 38562, 20041, 3355, 3256, 514, 77620, 2238, 37721, 39155, 5659, 13341, 1250, 99364, -3763, -335, -12108, 160777
