1168, 4618, 1645, 209, 374, 67, 8080, 285, 4771, 4087, 569, 2102, 139, 11952, -484, -28, -468, 19053
3238, 9970, 3160, 379, 802, 136, 17686, 501, 9819, 9284, 1280, 4272, 298, 25454, -898, -59, -1641, 40542
