1190, 3629, 3144, 534, 415, 63, 8976, 271, 4459, 5828, 804, 1465, 142, 12969, -504, -35, -1459, 19947
9851, 30127, 13584, 2068, 2466, 403, 58498, 1682, 27526, 24032, 4012, 11507, 936, 69695, -2831, -190, -6887, 118284
