2481, 4150, 789, 124, 407, 67, 8018, 198, 4654, 3232, 340, 2401, 178, 11004, -294, -97, 1106, 19738
27423, 46307, 14162, 4478, 4056, 539, 96965, 2419, 50501, 35804, 4582, 24734, 1713, 119753, -4142, -1288, 4095, 215383
