2834, 4174, 938, 228, 344, 56, 8574, 230, 4886, 2388, 823, 2229, 164, 10719, -393, -116, 1036, 19820
6558, 8736, 1535, 314, 678, 111, 17932, 464, 10175, 5661, 1692, 4665, 321, 22976, -792, -252, 2518, 42383
