2858, 3890, 1587, 552, 385, 31, 9303, 244, 3079, 2018, 245, 2080, 140, 7805, -415, -80, 684, 17297
15393, 21763, 5262, 1309, 1737, 223, 45687, 1325, 22514, 10797, 2720, 10883, 761, 48999, -2538, -525, 3928, 95551
