3111, 5497, 1021, 236, 344, 51, 10259, 304, 5175, 1387, 477, 2229, 166, 9736, -631, -113, 494, 19746
9669, 14233, 2556, 550, 1022, 163, 28191, 767, 15350, 7047, 2168, 6893, 487, 32713, -1423, -365, 3012, 62128
