2519, 6813, 989, 104, 434, 73, 10932, 270, 3923, 4500, 721, 2180, 172, 11766, -551, -32, -1324, 20791
29579, 59175, 20465, 4705, 4708, 751, 119383, 2649, 54040, 37581, 4942, 26050, 2108, 127371, -4347, -890, 884, 242401
