2204, 4120, 2466, 828, 352, 70, 10040, 116, 5119, 3025, 302, 2239, 193, 10995, -233, -46, 627, 21383
21565, 35086, 12098, 2992, 2605, 427, 74771, 1666, 31766, 15956, 2317, 15250, 1222, 68178, -2959, -714, 2413, 141689
