2156, 4620, 2328, 646, 393, 53, 10195, 239, 4373, 2005, 333, 2180, 171, 9301, -446, -112, 274, 19213
17162, 27432, 7354, 1508, 1896, 291, 55642, 1445, 22962, 9795, 1583, 10847, 849, 47481, -2595, -602, 773, 100699
