1020, 4229, 1726, 328, 431, 62, 7798, 232, 4748, 3806, 528, 2138, 179, 11632, -370, -38, -48, 18974
25863, 46044, 18140, 4429, 3839, 612, 98927, 2176, 46555, 27384, 3644, 21687, 1769, 103215, -3574, -830, 3507, 201245
