2742, 4041, 1619, 267, 391, 66, 9126, 154, 4197, 2866, 271, 2188, 168, 9843, -267, -111, 257, 18848
15002, 22811, 5017, 863, 1502, 238, 45433, 1206, 18589, 7791, 1249, 8664, 677, 38176, -2149, -491, 499, 81467
