4053, 6994, 810, 103, 389, 52, 12401, 321, 5200, 2188, 559, 2396, 175, 10839, -611, -138, 215, 22706
4053, 6994, 810, 103, 389, 52, 12401, 321, 5200, 2188, 559, 2396, 175, 10839, -611, -138, 215, 22706
