1392, 3123, 1867, 447, 395, 56, 7280, 118, 4891, 4296, 478, 2155, 167, 12105, -183, -38, 480, 19645
24839, 41813, 16315, 4101, 3407, 550, 91025, 1944, 41807, 23578, 3116, 19547, 1588, 91579, -3257, -791, 3554, 182111
