3693, 5521, 1642, 355, 358, 62, 11631, 331, 4833, 1649, 243, 2243, 174, 9473, -482, -128, 190, 20685
12258, 18750, 3388, 596, 1110, 172, 36274, 1053, 14391, 4925, 979, 6472, 509, 28328, -1882, -380, 242, 62583
