2178, 3533, 2265, 655, 357, 66, 9055, 106, 3684, 3136, 432, 2158, 182, 9699, -199, -65, 1013, 19502
19360, 30965, 9626, 2164, 2253, 357, 64723, 1551, 26646, 12931, 2015, 13010, 1029, 57182, -2776, -668, 1786, 120247
